ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
461886126,1057320623,1704176528,1704176528530,1,0,0,1057320623,1,0.02,2076.415,0.0,0.0,0.0,0.0,XAUUSDm,,
461897129,1058312219,1704179206,1704179206628,1,0,0,1058312219,1,0.04,2074.068,0.0,0.0,0.0,0.0,XAUUSDm,,
461897749,1058334825,1704179323,1704179323440,1,0,0,1058334825,1,0.02,2075.517,0.0,0.0,0.0,0.0,XAUUSDm,,
461897821,1058337097,1704179334,1704179334109,1,0,0,1058337097,1,0.02,2075.4120000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
461937798,1059972649,1704187883,1704187883671,1,0,0,1059972649,1,0.02,2075.39,0.0,0.0,0.0,0.0,XAUUSDm,,
461942607,1060002529,1704188266,1704188266283,0,1,0,1058312219,6,0.04,2077.902,0.0,0.0,-15.34,0.0,XAUUSDm,[so at 0.00% ],
461942627,1060002622,1704188266,1704188266310,0,1,0,1059972649,6,0.02,2077.958,0.0,0.0,-5.14,0.0,XAUUSDm,[so at 0.00% ],
461942634,1060002629,1704188266,1704188266318,0,1,0,1058337097,6,0.02,2077.958,0.0,0.0,-5.1,0.0,XAUUSDm,[so at 0.00% ],
461942637,1060002632,1704188266,1704188266321,0,1,0,1058334825,6,0.02,2077.958,0.0,0.0,-4.89,0.0,XAUUSDm,[so at 0.00% ],
461942640,1060002636,1704188266,1704188266329,0,1,0,1057320623,6,0.02,2077.958,0.0,0.0,-3.09,0.0,XAUUSDm,[so at 0.00% ],
461942876,0,1704188266,1704188266831,2,0,0,0,0,0.0,0.0,0.0,0.0,1.49,0.0,,D-NULL,
462023243,0,1704196347,1704196347697,2,0,0,0,0,0.0,0.0,0.0,0.0,41.09,0.0,,D-BANKVNGT-USD-1458256075,
462072174,1060433440,1704201446,1704201446855,0,0,0,1060433440,1,0.02,2065.7400000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
462072336,1060433916,1704201466,1704201466694,0,0,0,1060433916,1,0.02,2065.805,0.0,0.0,0.0,0.0,XAUUSDm,,
462073178,1060436697,1704201547,1704201547459,0,0,0,1060436697,1,0.02,2065.977,0.0,0.0,0.0,0.0,XAUUSDm,,
462080743,1060460057,1704202153,1704202153627,0,0,0,1060460057,1,0.02,2067.4990000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
462099588,1060514532,1704203501,1704203501652,0,0,0,1060514532,1,0.02,2066.7780000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
462111708,1060553328,1704204519,1704204519286,0,0,0,1060553328,1,0.02,2066.5570000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
462138744,1060653522,1704206535,1704206535007,1,1,0,1060460057,6,0.02,2062.967,0.0,0.0,-9.07,0.0,XAUUSDm,[so at 0.00% ],
462138884,1060653622,1704206535,1704206535167,1,1,0,1060514532,6,0.02,2062.798,0.0,0.0,-7.96,0.0,XAUUSDm,[so at 0.00% ],
462138908,1060653646,1704206535,1704206535195,1,1,0,1060553328,6,0.02,2062.83,0.0,0.0,-7.45,0.0,XAUUSDm,[so at 0.00% ],
462138921,1060653653,1704206535,1704206535206,1,1,0,1060436697,6,0.02,2062.83,0.0,0.0,-6.29,0.0,XAUUSDm,[so at 0.00% ],
462138926,1060653659,1704206535,1704206535226,1,1,0,1060433916,6,0.02,2062.83,0.0,0.0,-5.95,0.0,XAUUSDm,[so at 0.00% ],
462138928,1060653669,1704206535,1704206535229,1,1,0,1060433440,6,0.02,2062.83,0.0,0.0,-5.82,0.0,XAUUSDm,[so at 0.00% ],
462138964,0,1704206535,1704206535734,2,0,0,0,0,0.0,0.0,0.0,0.0,1.45,0.0,,D-NULL,
462181480,0,1704209047,1704209047767,2,0,0,0,0,0.0,0.0,0.0,0.0,41.09,0.0,,D-BANKVNGT-USD-1458382869,
462181707,1060808758,1704209063,1704209063544,0,0,0,1060808758,1,0.02,2064.9900000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
462181874,1060809559,1704209084,1704209084229,0,0,0,1060809559,1,0.02,2064.972,0.0,0.0,0.0,0.0,XAUUSDm,,
462182459,1060813685,1704209162,1704209162477,0,0,0,1060813685,1,0.02,2064.812,0.0,0.0,0.0,0.0,XAUUSDm,,
462188633,1060843096,1704209765,1704209765982,0,0,0,1060843096,1,0.02,2063.739,0.0,0.0,0.0,0.0,XAUUSDm,,
462192050,1060858240,1704209835,1704209835972,1,1,0,1060808758,6,0.02,2059.425,0.0,0.0,-11.13,0.0,XAUUSDm,[so at 0.00% ],
462192054,1060858261,1704209835,1704209835975,1,1,0,1060809559,4,0.02,2059.4,0.0,0.0,-11.14,0.0,XAUUSDm,[sl 2059.400],
462192057,1060858262,1704209835,1704209835981,1,1,0,1060813685,4,0.02,2059.4,0.0,0.0,-10.82,0.0,XAUUSDm,[sl 2059.400],
462192072,1060858263,1704209835,1704209835992,1,1,0,1060843096,4,0.02,2059.4,0.0,0.0,-8.68,0.0,XAUUSDm,[sl 2059.400],
462192915,0,1704209838,1704209838650,2,0,0,0,0,0.0,0.0,0.0,0.0,0.68,0.0,,D-NULL,
463903546,0,1704468671,1704468671595,2,0,0,0,0,0.0,0.0,0.0,0.0,40.99,0.0,,D-BANKVNGT-USD-1460087451,
463903578,1069138731,1704468672,1704468672805,1,0,0,1069138731,1,0.02,2060.0860000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
463904692,1069142844,1704468741,1704468741921,1,0,0,1069142844,1,0.02,2060.973,0.0,0.0,0.0,0.0,XAUUSDm,,
463906190,1069140846,1704468850,1704468850987,1,0,0,1069140846,1,0.02,2062.4,0.0,0.0,0.0,0.0,XAUUSDm,,
463906207,1069148148,1704468851,1704468851392,1,0,0,1069148148,1,0.02,2062.45,0.0,0.0,0.0,0.0,XAUUSDm,,
463912586,1069176190,1704469406,1704469406699,1,0,0,1069176190,1,0.02,2061.341,0.0,0.0,0.0,0.0,XAUUSDm,,
463942398,1069269140,1704471570,1704471570489,0,1,0,1069176190,4,0.02,2053.8,0.0,0.0,15.08,0.0,XAUUSDm,[sl 2053.800],
463969968,1069350038,1704474005,1704474005904,0,1,0,1069138731,1,0.02,2044.829,0.0,0.0,30.51,0.0,XAUUSDm,,
463970025,1069350198,1704474009,1704474009780,0,1,0,1069140846,1,0.02,2044.8410000000001,0.0,0.0,35.12,0.0,XAUUSDm,,
463981847,1069380472,1704474847,1704474847047,0,1,0,1069142844,4,0.02,2043.8,0.0,0.0,34.35,0.0,XAUUSDm,[sl 2043.800],
463981848,1069380473,1704474847,1704474847052,0,1,0,1069148148,4,0.02,2043.8,0.0,0.0,37.3,0.0,XAUUSDm,[sl 2043.800],
464150382,1069930778,1704642542,1704642542000,0,0,0,1069930778,1,0.02,43996.88,0.0,0.0,0.0,0.0,BTCUSDm,,
464150414,1069930843,1704642557,1704642557821,0,0,0,1069930843,1,0.02,44027.81,0.0,0.0,0.0,0.0,BTCUSDm,,
464150550,1069931145,1704642618,1704642618007,0,0,0,1069931145,1,0.02,43983.98,0.0,0.0,0.0,0.0,BTCUSDm,,
464151440,1069932932,1704643008,1704643008984,0,0,0,1069932932,1,0.02,44080.24,0.0,0.0,0.0,0.0,BTCUSDm,,
464151569,1069933343,1704643106,1704643106482,0,0,0,1069933343,1,0.02,44085.08,0.0,0.0,0.0,0.0,BTCUSDm,,
464159990,1069954566,1704648674,1704648674847,0,0,0,1069954566,1,0.02,44012.090000000004,0.0,0.0,0.0,0.0,BTCUSDm,,
464177669,1070037810,1704667578,1704667578635,0,0,0,1070037810,1,0.02,43890.37,0.0,0.0,0.0,0.0,BTCUSDm,,
464212045,1070316279,1704681448,1704681448156,1,1,0,1069930778,4,0.02,43540.0,0.0,0.0,-9.14,0.0,BTCUSDm,[sl 43540.00],
464212048,1070316280,1704681448,1704681448158,1,1,0,1069930843,4,0.02,43540.0,0.0,0.0,-9.76,0.0,BTCUSDm,[sl 43540.00],
464212049,1070316281,1704681448,1704681448159,1,1,0,1069931145,4,0.02,43540.0,0.0,0.0,-8.88,0.0,BTCUSDm,[sl 43540.00],
464212051,1070316282,1704681448,1704681448160,1,1,0,1069932932,4,0.02,43540.0,0.0,0.0,-10.8,0.0,BTCUSDm,[sl 43540.00],
464212052,1070316285,1704681448,1704681448161,1,1,0,1070037810,4,0.02,43540.0,0.0,0.0,-7.01,0.0,BTCUSDm,[sl 43540.00],
464212053,1070316283,1704681448,1704681448162,1,1,0,1069933343,4,0.02,43540.0,0.0,0.0,-10.9,0.0,BTCUSDm,[sl 43540.00],
464212054,1070316284,1704681448,1704681448162,1,1,0,1069954566,4,0.02,43540.0,0.0,0.0,-9.44,0.0,BTCUSDm,[sl 43540.00],
464257013,1070102464,1704692045,1704692045798,0,0,0,1070102464,1,0.02,2033.78,0.0,0.0,0.0,0.0,XAUUSDm,,
464258083,1070103098,1704692078,1704692078878,0,0,0,1070103098,1,0.02,2032.548,0.0,0.0,0.0,0.0,XAUUSDm,,
464258454,1070104521,1704692079,1704692079360,0,0,0,1070104521,1,0.02,2031.56,0.0,0.0,0.0,0.0,XAUUSDm,,
464258487,1070495405,1704692079,1704692079373,0,0,0,1070495405,1,0.02,2031.56,0.0,0.0,0.0,0.0,XAUUSDm,,
464259146,1070106109,1704692081,1704692081018,0,0,0,1070106109,1,0.02,2030.546,0.0,0.0,0.0,0.0,XAUUSDm,,
464259764,1070524987,1704692105,1704692105651,0,0,0,1070524987,1,0.02,2032.025,0.0,0.0,0.0,0.0,XAUUSDm,,
464264033,1070537036,1704692371,1704692371526,1,1,0,1070495405,4,0.02,2028.4,0.0,0.0,-6.32,0.0,XAUUSDm,[sl 2028.400],
464264038,1070537037,1704692371,1704692371535,1,1,0,1070524987,4,0.02,2028.4,0.0,0.0,-7.25,0.0,XAUUSDm,[sl 2028.400],
464264450,1070537630,1704692373,1704692373332,1,1,0,1070102464,4,0.02,2027.4,0.0,0.0,-12.76,0.0,XAUUSDm,[sl 2027.400],
464264456,1070537631,1704692373,1704692373336,1,1,0,1070103098,4,0.02,2027.4,0.0,0.0,-10.3,0.0,XAUUSDm,[sl 2027.400],
464264459,1070537633,1704692373,1704692373337,1,1,0,1070106109,4,0.02,2027.4,0.0,0.0,-6.29,0.0,XAUUSDm,[sl 2027.400],
464264462,1070537632,1704692373,1704692373343,1,1,0,1070104521,4,0.02,2027.4,0.0,0.0,-8.32,0.0,XAUUSDm,[sl 2027.400],
464267057,1070547552,1704692627,1704692627742,0,0,0,1070547552,1,0.02,2029.684,0.0,0.0,0.0,0.0,XAUUSDm,,
464267245,1070548278,1704692649,1704692649560,0,0,0,1070548278,1,0.02,2029.078,0.0,0.0,0.0,0.0,XAUUSDm,,
464268102,1070552086,1704692791,1704692791653,0,0,0,1070552086,1,0.02,2029.287,0.0,0.0,0.0,0.0,XAUUSDm,,
464305605,1070564371,1704698768,1704698768271,0,0,0,1070564371,1,0.02,2028.7740000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
464311434,1070714432,1704699499,1704699499438,0,0,0,1070714432,1,0.02,2029.656,0.0,0.0,0.0,0.0,XAUUSDm,,
464329386,1070564178,1704701600,1704701600084,0,0,0,1070564178,1,0.02,2028.7440000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
464361372,1070875567,1704705629,1704705629609,0,0,0,1070875567,1,0.02,2027.603,0.0,0.0,0.0,0.0,XAUUSDm,,
464383593,1070950679,1704708541,1704708541390,0,0,0,1070950679,1,0.02,2028.69,0.0,0.0,0.0,0.0,XAUUSDm,,
464419246,1071053156,1704712709,1704712709725,1,1,0,1070547552,6,0.02,2024.057,0.0,0.0,-11.26,0.0,XAUUSDm,[so at 0.00% ],
464419264,1071053172,1704712709,1704712709739,1,1,0,1070714432,6,0.02,2024.057,0.0,0.0,-11.2,0.0,XAUUSDm,[so at 0.00% ],
464419270,1071053181,1704712709,1704712709742,1,1,0,1070552086,6,0.02,2024.057,0.0,0.0,-10.46,0.0,XAUUSDm,[so at 0.00% ],
464419273,1071053186,1704712709,1704712709745,1,1,0,1070548278,6,0.02,2024.057,0.0,0.0,-10.05,0.0,XAUUSDm,[so at 0.00% ],
464419279,1071053189,1704712709,1704712709748,1,1,0,1070564371,6,0.02,2024.057,0.0,0.0,-9.44,0.0,XAUUSDm,[so at 0.00% ],
464419284,1071053192,1704712709,1704712709751,1,1,0,1070564178,6,0.02,2024.057,0.0,0.0,-9.38,0.0,XAUUSDm,[so at 0.00% ],
464419287,1071053197,1704712709,1704712709754,1,1,0,1070950679,6,0.02,2024.057,0.0,0.0,-9.27,0.0,XAUUSDm,[so at 0.00% ],
464419289,1071053199,1704712709,1704712709756,1,1,0,1070875567,6,0.02,2024.057,0.0,0.0,-7.1,0.0,XAUUSDm,[so at 0.00% ],
464419313,0,1704712710,1704712710257,2,0,0,0,0,0.0,0.0,0.0,0.0,1.98,0.0,,D-NULL,
466928012,0,1705067677,1705067677517,2,0,0,0,0,0.0,0.0,0.0,0.0,40.73,0.0,,D-BANKVNGT-USD-1463324883,
466959944,1082648635,1705069346,1705069346196,1,0,0,1082648635,1,0.02,2056.325,0.0,0.0,0.0,0.0,XAUUSDm,,
466960558,1082650725,1705069416,1705069416562,1,0,0,1082650725,1,0.02,2056.035,0.0,0.0,0.0,0.0,XAUUSDm,,
466964446,1082663287,1705069717,1705069717907,1,0,0,1082663287,1,0.02,2057.449,0.0,0.0,0.0,0.0,XAUUSDm,,
466966296,1082670166,1705069847,1705069847845,1,0,0,1082670166,1,0.02,2058.007,0.0,0.0,0.0,0.0,XAUUSDm,,
466971415,1082682852,1705069963,1705069963317,1,0,0,1082682852,1,0.02,2059.512,0.0,0.0,0.0,0.0,XAUUSDm,,
466974632,1082693297,1705070090,1705070090351,0,1,0,1082650725,6,0.02,2061.663,0.0,0.0,-11.26,0.0,XAUUSDm,[so at 0.00% ],
466974638,1082693311,1705070090,1705070090368,0,1,0,1082648635,6,0.02,2061.663,0.0,0.0,-10.68,0.0,XAUUSDm,[so at 0.00% ],
466974641,1082693318,1705070090,1705070090381,0,1,0,1082663287,6,0.02,2061.663,0.0,0.0,-8.43,0.0,XAUUSDm,[so at 0.00% ],
466974644,1082693321,1705070090,1705070090384,0,1,0,1082670166,6,0.02,2061.663,0.0,0.0,-7.32,0.0,XAUUSDm,[so at 0.00% ],
466974646,1082693323,1705070090,1705070090387,0,1,0,1082682852,6,0.02,2061.663,0.0,0.0,-4.31,0.0,XAUUSDm,[so at 0.00% ],
466974657,0,1705070090,1705070090889,2,0,0,0,0,0.0,0.0,0.0,0.0,1.27,0.0,,D-NULL,
467578593,0,1705327425,1705327425547,2,0,0,0,0,0.0,0.0,0.0,0.0,40.77,0.0,,D-BANKVNGT-USD-1464253339,
467578810,1085573839,1705327460,1705327460776,0,0,0,1085573839,1,0.02,2053.8830000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
467579602,1085576248,1705327551,1705327551725,0,0,0,1085576248,1,0.02,2053.86,0.0,0.0,0.0,0.0,XAUUSDm,,
467582405,1085582743,1705327756,1705327756175,0,0,0,1085582743,1,0.02,2053.715,0.0,0.0,0.0,0.0,XAUUSDm,,
467583284,1085585773,1705327899,1705327899402,0,0,0,1085585773,1,0.02,2053.717,0.0,0.0,0.0,0.0,XAUUSDm,,
467584038,1085588631,1705328051,1705328051735,0,0,0,1085588631,1,0.02,2053.688,0.0,0.0,0.0,0.0,XAUUSDm,,
467589362,1085606200,1705328894,1705328894770,0,0,0,1085606200,1,0.02,2052.884,0.0,0.0,0.0,0.0,XAUUSDm,,
467617541,1085692814,1705331944,1705331944582,1,1,0,1085573839,6,0.02,2050.121,0.0,0.0,-7.53,0.0,XAUUSDm,[so at 0.00% ],
467617559,1085692851,1705331944,1705331944591,1,1,0,1085576248,6,0.02,2050.082,0.0,0.0,-7.5600000000000005,0.0,XAUUSDm,[so at 0.00% ],
467617564,1085692854,1705331944,1705331944593,1,1,0,1085582743,6,0.02,2050.082,0.0,0.0,-7.27,0.0,XAUUSDm,[so at 0.00% ],
467617567,1085692856,1705331944,1705331944595,1,1,0,1085585773,6,0.02,2050.082,0.0,0.0,-7.27,0.0,XAUUSDm,[so at 0.00% ],
467617569,1085692858,1705331944,1705331944599,1,1,0,1085588631,6,0.02,2050.082,0.0,0.0,-7.22,0.0,XAUUSDm,[so at 0.00% ],
467617571,1085692860,1705331944,1705331944601,1,1,0,1085606200,6,0.02,2050.082,0.0,0.0,-5.61,0.0,XAUUSDm,[so at 0.00% ],
467617641,0,1705331945,1705331945102,2,0,0,0,0,0.0,0.0,0.0,0.0,1.69,0.0,,D-NULL,
468043253,0,1705411473,1705411473714,2,0,0,0,0,0.0,0.0,0.0,0.0,40.73,0.0,,D-BANKVNGT-USD-1464733535,
468049817,1087984256,1705411845,1705411845142,0,0,0,1087984256,1,0.02,2034.72,0.0,0.0,0.0,0.0,XAUUSDm,,
468052699,1087991972,1705411934,1705411934677,0,0,0,1087991972,1,0.01,2035.259,0.0,0.0,0.0,0.0,XAUUSDm,,
468070895,1088023667,1705412437,1705412437397,0,0,0,1088023667,1,0.02,2041.8,0.0,0.0,0.0,0.0,XAUUSDm,,
468070897,1088024776,1705412437,1705412437397,0,0,0,1088024776,1,0.02,2041.8,0.0,0.0,0.0,0.0,XAUUSDm,,
468073840,1088044769,1705412532,1705412532953,0,0,0,1088044769,1,0.02,2042.128,0.0,0.0,0.0,0.0,XAUUSDm,,
468074051,1088045287,1705412536,1705412536219,0,0,0,1088045287,1,0.02,2042.185,0.0,0.0,0.0,0.0,XAUUSDm,,
468074661,1088046426,1705412547,1705412547468,0,0,0,1088046426,1,0.02,2042.727,0.0,0.0,0.0,0.0,XAUUSDm,,
468087019,1088073524,1705412808,1705412808788,0,0,0,1088073524,1,0.02,2040.748,0.0,0.0,0.0,0.0,XAUUSDm,,
468100374,1088106710,1705413314,1705413314537,1,1,0,1088046426,6,0.02,2037.671,0.0,0.0,-10.11,0.0,XAUUSDm,[so at 0.00% ],
468100375,1088106719,1705413314,1705413314538,1,1,0,1088045287,6,0.02,2037.671,0.0,0.0,-9.03,0.0,XAUUSDm,[so at 0.00% ],
468100376,1088106720,1705413314,1705413314540,1,1,0,1088044769,6,0.02,2037.671,0.0,0.0,-8.92,0.0,XAUUSDm,[so at 0.00% ],
468100377,1088106721,1705413314,1705413314541,1,1,0,1088023667,6,0.02,2037.671,0.0,0.0,-8.26,0.0,XAUUSDm,[so at 0.00% ],
468100378,1088106722,1705413314,1705413314543,1,1,0,1088024776,6,0.02,2037.671,0.0,0.0,-8.26,0.0,XAUUSDm,[so at 0.00% ],
468100379,1088106723,1705413314,1705413314544,1,1,0,1088073524,6,0.02,2037.671,0.0,0.0,-6.16,0.0,XAUUSDm,[so at 0.00% ],
468100380,1088106724,1705413314,1705413314546,1,1,0,1087991972,6,0.01,2037.671,0.0,0.0,2.41,0.0,XAUUSDm,[so at 0.00% ],
468100381,1088106725,1705413314,1705413314547,1,1,0,1087984256,6,0.02,2037.671,0.0,0.0,5.9,0.0,XAUUSDm,[so at 0.00% ],
468100390,0,1705413315,1705413315050,2,0,0,0,0,0.0,0.0,0.0,0.0,1.7,0.0,,D-NULL,
469240081,0,1705585329,1705585329748,2,0,0,0,0,0.0,0.0,0.0,0.0,40.67,0.0,,D-BANKVNGT-USD-1465904277,
469240570,1093656655,1705585353,1705585353412,1,0,0,1093656655,1,0.02,2009.573,0.0,0.0,0.0,0.0,XAUUSDm,,
469241318,1093658928,1705585396,1705585396359,1,0,0,1093658928,1,0.02,2009.746,0.0,0.0,0.0,0.0,XAUUSDm,,
469245321,1093671803,1705585658,1705585658021,1,0,0,1093671803,1,0.02,2009.429,0.0,0.0,0.0,0.0,XAUUSDm,,
469246855,1093666436,1705585765,1705585765868,1,0,0,1093666436,1,0.02,2010.4,0.0,0.0,0.0,0.0,XAUUSDm,,
469250452,1093665282,1705585938,1705585938381,1,0,0,1093665282,1,0.02,2011.4,0.0,0.0,0.0,0.0,XAUUSDm,,
469262622,1093719476,1705586627,1705586627222,1,0,0,1093719476,1,0.02,2010.306,0.0,0.0,0.0,0.0,XAUUSDm,,
469298327,1093849926,1705589235,1705589235134,0,1,0,1093671803,6,0.02,2013.658,0.0,0.0,-8.46,0.0,XAUUSDm,[so at 0.00% ],
469298333,1093849934,1705589235,1705589235137,0,1,0,1093656655,6,0.02,2013.658,0.0,0.0,-8.17,0.0,XAUUSDm,[so at 0.00% ],
469298336,1093849936,1705589235,1705589235142,0,1,0,1093658928,6,0.02,2013.658,0.0,0.0,-7.83,0.0,XAUUSDm,[so at 0.00% ],
469298338,1093849938,1705589235,1705589235145,0,1,0,1093719476,6,0.02,2013.658,0.0,0.0,-6.71,0.0,XAUUSDm,[so at 0.00% ],
469298340,1093849940,1705589235,1705589235147,0,1,0,1093666436,6,0.02,2013.658,0.0,0.0,-6.52,0.0,XAUUSDm,[so at 0.00% ],
469298342,1093849942,1705589235,1705589235148,0,1,0,1093665282,6,0.02,2013.658,0.0,0.0,-4.52,0.0,XAUUSDm,[so at 0.00% ],
469298446,0,1705589235,1705589235652,2,0,0,0,0,0.0,0.0,0.0,0.0,1.54,0.0,,D-NULL,
470855918,0,1706009879,1706009879706,2,0,0,0,0,0.0,0.0,0.0,0.0,40.65,0.0,,D-BANKVNGT-USD-1467663257,
470858124,1102421263,1706010106,1706010106181,0,0,0,1102421263,1,0.02,2023.431,0.0,0.0,0.0,0.0,XAUUSDm,,
470859022,1102424007,1706010168,1706010168776,0,0,0,1102424007,1,0.02,2022.824,0.0,0.0,0.0,0.0,XAUUSDm,,
470864984,1102449639,1706010969,1706010969373,0,0,0,1102449639,1,0.02,2023.569,0.0,0.0,0.0,0.0,XAUUSDm,,
470872735,1102475298,1706011847,1706011847418,0,0,0,1102475298,1,0.02,2024.085,0.0,0.0,0.0,0.0,XAUUSDm,,
470876735,1102490833,1706012361,1706012361589,0,0,0,1102490833,1,0.02,2024.594,0.0,0.0,0.0,0.0,XAUUSDm,,
470919729,1102637399,1706016759,1706016759353,0,0,0,1102637399,1,0.02,2026.473,0.0,0.0,0.0,0.0,XAUUSDm,,
470925585,1102657754,1706017237,1706017237167,0,0,0,1102657754,1,0.02,2026.4660000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
470928378,1102666632,1706017449,1706017449321,0,0,0,1102666632,1,0.02,2025.999,0.0,0.0,0.0,0.0,XAUUSDm,,
470937209,1102692959,1706018083,1706018083506,0,0,0,1102692959,1,0.02,2024.635,0.0,0.0,0.0,0.0,XAUUSDm,,
470967535,1102803787,1706020397,1706020397286,1,1,0,1102637399,6,0.02,2022.346,0.0,0.0,-8.26,0.0,XAUUSDm,[so at 0.00% ],
470967558,1102803855,1706020397,1706020397300,1,1,0,1102657754,6,0.02,2022.294,0.0,0.0,-8.34,0.0,XAUUSDm,[so at 0.00% ],
470967564,1102803857,1706020397,1706020397303,1,1,0,1102666632,6,0.02,2022.294,0.0,0.0,-7.41,0.0,XAUUSDm,[so at 0.00% ],
470967568,1102803858,1706020397,1706020397305,1,1,0,1102692959,6,0.02,2022.294,0.0,0.0,-4.68,0.0,XAUUSDm,[so at 0.00% ],
470967569,1102803859,1706020397,1706020397306,1,1,0,1102490833,6,0.02,2022.294,0.0,0.0,-4.6,0.0,XAUUSDm,[so at 0.00% ],
470967570,1102803860,1706020397,1706020397308,1,1,0,1102475298,6,0.02,2022.294,0.0,0.0,-3.58,0.0,XAUUSDm,[so at 0.00% ],
470967571,1102803861,1706020397,1706020397309,1,1,0,1102449639,6,0.02,2022.294,0.0,0.0,-2.55,0.0,XAUUSDm,[so at 0.00% ],
470967572,1102803862,1706020397,1706020397310,1,1,0,1102421263,6,0.02,2022.294,0.0,0.0,-2.27,0.0,XAUUSDm,[so at 0.00% ],
470967573,1102803863,1706020397,1706020397312,1,1,0,1102424007,6,0.02,2022.294,0.0,0.0,-1.06,0.0,XAUUSDm,[so at 0.00% ],
470967624,0,1706020397,1706020397814,2,0,0,0,0,0.0,0.0,0.0,0.0,2.1,0.0,,D-NULL,
480944426,0,1707975609,1707975609960,2,0,0,0,0,0.0,0.0,0.0,0.0,40.99,0.0,,D-BANKVNGT-USD-1478002929,
481245784,1150310801,1708009035,1708009035921,0,0,0,1150310801,1,0.02,2003.9950000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
481246367,1150313584,1708009093,1708009093622,0,0,0,1150313584,1,0.02,2004.5910000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
481246935,1150316546,1708009157,1708009157351,0,0,0,1150316546,1,0.02,2004.152,0.0,0.0,0.0,0.0,XAUUSDm,,
481247386,1150318348,1708009197,1708009197164,0,0,0,1150318348,1,0.02,2003.964,0.0,0.0,0.0,0.0,XAUUSDm,,
481248288,1150323412,1708009277,1708009277894,0,0,0,1150323412,1,0.02,2004.6870000000001,0.0,0.0,0.0,0.0,XAUUSDm,,
481251438,1150333742,1708009421,1708009421003,0,0,0,1150333742,1,0.02,2003.113,0.0,0.0,0.0,0.0,XAUUSDm,,
481251775,1150335153,1708009441,1708009441309,0,0,0,1150335153,1,0.02,2002.776,0.0,0.0,0.0,0.0,XAUUSDm,,
481290119,1150499334,1708011701,1708011701883,1,1,0,1150323412,6,0.02,2000.863,0.0,0.0,-7.64,0.0,XAUUSDm,[so at 0.00% ],
481290120,1150499348,1708011701,1708011701885,1,1,0,1150313584,6,0.02,2000.863,0.0,0.0,-7.45,0.0,XAUUSDm,[so at 0.00% ],
481290121,1150499349,1708011701,1708011701889,1,1,0,1150316546,6,0.02,2000.863,0.0,0.0,-6.57,0.0,XAUUSDm,[so at 0.00% ],
481290122,1150499350,1708011701,1708011701890,1,1,0,1150310801,6,0.02,2000.863,0.0,0.0,-6.26,0.0,XAUUSDm,[so at 0.00% ],
481290123,1150499351,1708011701,1708011701894,1,1,0,1150318348,6,0.02,2000.863,0.0,0.0,-6.2,0.0,XAUUSDm,[so at 0.00% ],
481290124,1150499352,1708011701,1708011701895,1,1,0,1150333742,6,0.02,2000.863,0.0,0.0,-4.5,0.0,XAUUSDm,[so at 0.00% ],
481290125,1150499353,1708011701,1708011701896,1,1,0,1150335153,6,0.02,2000.863,0.0,0.0,-3.82,0.0,XAUUSDm,[so at 0.00% ],
481290166,0,1708011702,1708011702397,2,0,0,0,0,0.0,0.0,0.0,0.0,1.45,0.0,,D-NULL,
481905874,0,1708172775,1708172775668,2,0,0,0,0,0.0,0.0,0.0,0.0,40.86,0.0,,D-BANKVNGT-USD-1478983049,
481905885,1155001416,1708172818,1708172818199,1,0,0,1155001416,1,0.02,51605.71,0.0,0.0,0.0,0.0,BTCUSDm,,
481905903,1155001591,1708172838,1708172838994,1,0,0,1155001591,1,0.02,51606.11,0.0,0.0,0.0,0.0,BTCUSDm,,
481905974,1155002900,1708173005,1708173005117,1,0,0,1155002900,1,0.02,51558.15,0.0,0.0,0.0,0.0,BTCUSDm,,
481906149,1155005607,1708173276,1708173276837,1,0,0,1155005607,1,0.02,51545.43,0.0,0.0,0.0,0.0,BTCUSDm,,
481906174,1155005758,1708173284,1708173284747,1,0,0,1155005758,1,0.02,51527.090000000004,0.0,0.0,0.0,0.0,BTCUSDm,,
481906414,1155009134,1708173507,1708173507370,1,0,0,1155009134,1,0.02,51546.39,0.0,0.0,0.0,0.0,BTCUSDm,,
481906675,1155015138,1708174005,1708174005077,1,0,0,1155015138,1,0.02,51628.61,0.0,0.0,0.0,0.0,BTCUSDm,,
481929297,1155290545,1708188107,1708188107722,0,1,0,1155001416,1,0.02,50921.67,0.0,0.0,13.68,0.0,BTCUSDm,,
481929304,1155290689,1708188112,1708188112119,0,1,0,1155001591,1,0.02,50946.65,0.0,0.0,13.19,0.0,BTCUSDm,,
