ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
855486007,2118008511,2025-05-23 02:48:12,1747968492238,1,1,0,2117933731,6,0.02,3290.976,0.0,0.0,-3.65,0.0,XAUUSDm,[so 0.00%/-0.11/0.00],
855782839,2118306131,2025-05-23 08:04:43,1747987483755,1,0,0,2118306131,0,0.02,3327.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
855784331,2118305681,2025-05-23 08:05:31,1747987531120,1,0,0,2118305681,0,0.02,3328.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
855785737,2118309789,2025-05-23 08:06:00,1747987560921,1,0,0,2118309789,1,0.02,3328.125,0.0,0.0,0.0,0.0,XAUUSDm,,
855790090,2118307061,2025-05-23 08:09:02,1747987742316,1,0,0,2118307061,0,0.02,3328.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
855794855,2118319163,2025-05-23 08:14:30,1747988070952,1,0,0,2118319163,1,0.02,3328.723,0.0,0.0,0.0,0.0,XAUUSDm,,
855864239,2118388645,2025-05-23 09:16:30,1747991790928,0,1,0,2118319163,1,0.02,3327.871,0.0,0.0,1.71,0.0,XAUUSDm,,
855864308,2118388701,2025-05-23 09:16:34,1747991794448,0,1,0,2118309789,1,0.02,3328.3630000000003,0.0,0.0,-0.48,0.0,XAUUSDm,,
855864344,2118388753,2025-05-23 09:16:40,1747991800518,0,1,0,2118307061,1,0.02,3328.661,0.0,0.0,-0.52,0.0,XAUUSDm,,
855864748,2118389206,2025-05-23 09:17:16,1747991836457,0,1,0,2118305681,1,0.02,3328.745,0.0,0.0,-0.69,0.0,XAUUSDm,,
855866939,2118391320,2025-05-23 09:19:20,1747991960868,0,1,0,2118306131,1,0.02,3328.277,0.0,0.0,-1.75,0.0,XAUUSDm,,
855875828,2118399970,2025-05-23 09:25:46,1747992346767,0,0,0,2118399970,1,0.02,3329.435,0.0,0.0,0.0,0.0,XAUUSDm,,
855875948,2118400092,2025-05-23 09:25:55,1747992355707,0,0,0,2118400092,1,0.02,3329.315,0.0,0.0,0.0,0.0,XAUUSDm,,
855877270,2118401437,2025-05-23 09:27:10,1747992430328,0,0,0,2118401437,1,0.02,3329.4010000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
855877611,2118401772,2025-05-23 09:27:25,1747992445508,0,0,0,2118401772,1,0.02,3329.493,0.0,0.0,0.0,0.0,XAUUSDm,,
855896201,2118420263,2025-05-23 09:38:54,1747993134446,0,0,0,2118420263,1,0.02,3330.3340000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
855907968,2118432031,2025-05-23 09:48:30,1747993710139,0,0,0,2118432031,1,0.02,3328.656,0.0,0.0,0.0,0.0,XAUUSDm,,
855924003,2118447903,2025-05-23 10:03:04,1747994584137,1,1,0,2118420263,6,0.02,3326.402,0.0,0.0,-7.87,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
855924006,2118447905,2025-05-23 10:03:04,1747994584138,1,1,0,2118401772,6,0.02,3326.402,0.0,0.0,-6.19,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
855924009,2118447908,2025-05-23 10:03:04,1747994584139,1,1,0,2118399970,6,0.02,3326.402,0.0,0.0,-6.07,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
855924010,2118447909,2025-05-23 10:03:04,1747994584140,1,1,0,2118401437,6,0.02,3326.402,0.0,0.0,-6.0,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
855924011,2118447910,2025-05-23 10:03:04,1747994584141,1,1,0,2118400092,6,0.02,3326.402,0.0,0.0,-5.83,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
855924012,2118447911,2025-05-23 10:03:04,1747994584142,1,1,0,2118432031,6,0.02,3326.402,0.0,0.0,-4.51,0.0,XAUUSDm,[so 0.00%/-0.06/0.00],
858456570,2120658819,2025-05-26 14:00:17,1748268017987,1,0,0,2120658819,0,0.02,3339.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858466157,2120659578,2025-05-26 14:04:32,1748268272452,1,0,0,2120659578,0,0.02,3340.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858466167,2120660958,2025-05-26 14:04:32,1748268272452,1,0,0,2120660958,0,0.02,3340.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858469570,2120659914,2025-05-26 14:05:21,1748268321122,1,0,0,2120659914,0,0.02,3341.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858489013,2121031059,2025-05-26 14:14:56,1748268896488,1,0,0,2121031059,1,0.02,3338.944,0.0,0.0,0.0,0.0,XAUUSDm,,
858741091,2121286963,2025-05-26 22:05:00,1748297100264,0,1,0,2121031059,6,0.02,3346.618,0.0,0.0,-15.35,0.0,XAUUSDm,[so 0.00%/-26.97/0.00],
858741702,2121287076,2025-05-26 22:05:00,1748297100328,0,1,0,2120658819,6,0.02,3346.618,0.0,0.0,-14.44,0.0,XAUUSDm,[so 0.00%/-26.97/0.00],
858741889,2121287223,2025-05-26 22:05:00,1748297100351,0,1,0,2120659578,6,0.02,3346.618,0.0,0.0,-12.44,0.0,XAUUSDm,[so 0.00%/-26.97/0.00],
858741958,2121287336,2025-05-26 22:05:00,1748297100361,0,1,0,2120660958,6,0.02,3346.618,0.0,0.0,-12.44,0.0,XAUUSDm,[so 0.00%/-26.97/0.00],
858742025,2121287386,2025-05-26 22:05:00,1748297100370,0,1,0,2120659914,6,0.02,3346.618,0.0,0.0,-10.44,0.0,XAUUSDm,[so 0.00%/-26.97/0.00],
858938442,2121481976,2025-05-27 02:19:34,1748312374493,1,0,0,2121481976,1,0.02,3341.695,0.0,0.0,0.0,0.0,XAUUSDm,,
858938515,2121482047,2025-05-27 02:19:47,1748312387342,1,0,0,2121482047,1,0.02,3341.571,0.0,0.0,0.0,0.0,XAUUSDm,,
858950456,2121493966,2025-05-27 02:37:48,1748313468025,1,0,0,2121493966,1,0.02,3340.313,0.0,0.0,0.0,0.0,XAUUSDm,,
858954185,2121482426,2025-05-27 02:45:57,1748313957099,1,0,0,2121482426,0,0.02,3342.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858960824,2121482268,2025-05-27 02:55:22,1748314522739,1,0,0,2121482268,0,0.02,3343.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
858975520,2121518881,2025-05-27 03:17:13,1748315833838,0,1,0,2121493966,6,0.02,3345.701,0.0,0.0,-10.77,0.0,XAUUSDm,[so 0.00%/-0.10/0.00],
858975522,2121518883,2025-05-27 03:17:13,1748315833839,0,1,0,2121482047,6,0.02,3345.701,0.0,0.0,-8.26,0.0,XAUUSDm,[so 0.00%/-0.10/0.00],
858975523,2121518884,2025-05-27 03:17:13,1748315833839,0,1,0,2121481976,6,0.02,3345.701,0.0,0.0,-8.01,0.0,XAUUSDm,[so 0.00%/-0.10/0.00],
858975524,2121518885,2025-05-27 03:17:13,1748315833840,0,1,0,2121482426,6,0.02,3345.701,0.0,0.0,-6.6,0.0,XAUUSDm,[so 0.00%/-0.10/0.00],
858975529,2121518886,2025-05-27 03:17:13,1748315833841,0,1,0,2121482268,6,0.02,3345.701,0.0,0.0,-4.6,0.0,XAUUSDm,[so 0.00%/-0.10/0.00],
868572961,2131274783,2025-06-03 07:03:44,1748934224582,0,0,0,2131274783,1,0.02,3355.937,0.0,0.0,0.0,0.0,XAUUSDm,,
868574040,2131275873,2025-06-03 07:04:17,1748934257056,0,0,0,2131275873,1,0.02,3354.879,0.0,0.0,0.0,0.0,XAUUSDm,,
868575499,2131275126,2025-06-03 07:05:01,1748934301422,0,0,0,2131275126,0,0.02,3354.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
868576447,2131274561,2025-06-03 07:05:12,1748934312050,0,0,0,2131274561,0,0.02,3353.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
868589661,2131273833,2025-06-03 07:13:48,1748934828604,0,0,0,2131273833,0,0.02,3353.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
868769562,2131474833,2025-06-03 09:32:17,1748943137492,0,0,0,2131474833,1,0.02,3355.343,0.0,0.0,0.0,0.0,XAUUSDm,,
868800831,2131506122,2025-06-03 09:55:21,1748944521673,0,0,0,2131506122,1,0.02,3356.178,0.0,0.0,0.0,0.0,XAUUSDm,,
868849726,2131556746,2025-06-03 10:39:57,1748947197044,0,0,0,2131556746,1,0.02,3357.578,0.0,0.0,0.0,0.0,XAUUSDm,,
868910553,2131616740,2025-06-03 11:28:38,1748950118983,0,0,0,2131616740,1,0.02,3356.9900000000002,0.0,0.0,0.0,0.0,XAUUSDm,,
868961889,2131667608,2025-06-03 12:06:37,1748952397926,1,1,0,2131556746,6,0.02,3353.285,0.0,0.0,-8.59,0.0,XAUUSDm,[so 0.00%/-1.24/0.00],
868961890,2131667609,2025-06-03 12:06:37,1748952397927,1,1,0,2131616740,6,0.02,3353.285,0.0,0.0,-7.41,0.0,XAUUSDm,[so 0.00%/-1.24/0.00],
868961891,2131667610,2025-06-03 12:06:37,1748952397928,1,1,0,2131506122,6,0.02,3353.285,0.0,0.0,-5.79,0.0,XAUUSDm,[so 0.00%/-1.24/0.00],
868961916,2131667612,2025-06-03 12:06:37,1748952397935,1,1,0,2131274783,6,0.02,3353.245,0.0,0.0,-5.38,0.0,XAUUSDm,[so 0.00%/-1.24/0.00],
868961923,2131667630,2025-06-03 12:06:37,1748952397937,1,1,0,2131474833,6,0.02,3353.245,0.0,0.0,-4.2,0.0,XAUUSDm,[so 0.00%/-1.72/0.00],
868961927,2131667636,2025-06-03 12:06:37,1748952397937,1,1,0,2131275873,6,0.02,3353.245,0.0,0.0,-3.27,0.0,XAUUSDm,[so 0.00%/-1.72/0.00],
868961930,2131667639,2025-06-03 12:06:37,1748952397938,1,1,0,2131275126,6,0.02,3353.245,0.0,0.0,-3.11,0.0,XAUUSDm,[so 0.00%/-1.72/0.00],
868961934,2131667643,2025-06-03 12:06:37,1748952397939,1,1,0,2131273833,6,0.02,3353.245,0.0,0.0,-1.11,0.0,XAUUSDm,[so 0.00%/-1.72/0.00],
868961938,2131667648,2025-06-03 12:06:37,1748952397940,1,1,0,2131274561,6,0.02,3353.245,0.0,0.0,-1.11,0.0,XAUUSDm,[so 0.00%/-1.72/0.00],
869019350,2131724600,2025-06-03 12:26:03,1748953563555,1,0,0,2131724600,1,0.02,3355.0840000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
869020103,2131725372,2025-06-03 12:26:23,1748953583514,1,0,0,2131725372,1,0.02,3355.106,0.0,0.0,0.0,0.0,XAUUSDm,,
869021112,2131726375,2025-06-03 12:27:09,1748953629634,1,0,0,2131726375,1,0.02,3355.301,0.0,0.0,0.0,0.0,XAUUSDm,,
869023226,2131728521,2025-06-03 12:28:30,1748953710929,1,0,0,2131728521,1,0.02,3354.714,0.0,0.0,0.0,0.0,XAUUSDm,,
869025362,2131730776,2025-06-03 12:30:42,1748953842785,1,0,0,2131730776,1,0.02,3354.746,0.0,0.0,0.0,0.0,XAUUSDm,,
869035443,2131741139,2025-06-03 12:36:27,1748954187792,1,0,0,2131741139,1,0.02,3355.03,0.0,0.0,0.0,0.0,XAUUSDm,,
869043706,2131749387,2025-06-03 12:39:42,1748954382967,0,1,0,2131728521,6,0.02,3358.188,0.0,0.0,-6.95,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
869043707,2131749388,2025-06-03 12:39:42,1748954382968,0,1,0,2131730776,6,0.02,3358.188,0.0,0.0,-6.89,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
869043708,2131749389,2025-06-03 12:39:42,1748954382968,0,1,0,2131741139,6,0.02,3358.188,0.0,0.0,-6.32,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
869043709,2131749390,2025-06-03 12:39:42,1748954382969,0,1,0,2131724600,6,0.02,3358.188,0.0,0.0,-6.21,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
869043710,2131749391,2025-06-03 12:39:42,1748954382970,0,1,0,2131725372,6,0.02,3358.188,0.0,0.0,-6.17,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
869043711,2131749392,2025-06-03 12:39:42,1748954382971,0,1,0,2131726375,6,0.02,3358.188,0.0,0.0,-5.78,0.0,XAUUSDm,[so 0.00%/-0.07/0.00],
871931109,2134705139,2025-06-05 07:52:23,1749109943980,1,0,0,2134705139,1,0.02,3370.639,0.0,0.0,0.0,0.0,XAUUSDm,,
871931246,2134705246,2025-06-05 07:52:33,1749109953840,1,0,0,2134705246,1,0.02,3370.533,0.0,0.0,0.0,0.0,XAUUSDm,,
871932629,2134706556,2025-06-05 07:53:34,1749110014491,1,0,0,2134706556,1,0.02,3371.535,0.0,0.0,0.0,0.0,XAUUSDm,,
871944310,2134705401,2025-06-05 08:02:57,1749110577018,1,0,0,2134705401,0,0.02,3372.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
871948072,2134705982,2025-06-05 08:04:17,1749110657621,1,0,0,2134705982,0,0.02,3373.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
871974114,2134751269,2025-06-05 08:28:36,1749112116113,1,0,0,2134751269,1,0.01,3372.824,0.0,0.0,0.0,0.0,XAUUSDm,,
871978782,2134756400,2025-06-05 08:32:44,1749112364268,1,0,0,2134756400,1,0.01,3372.645,0.0,0.0,0.0,0.0,XAUUSDm,,
871989842,2134767568,2025-06-05 08:43:47,1749113027936,0,1,0,2134705246,6,0.02,3375.064,0.0,0.0,-9.06,0.0,XAUUSDm,[so 0.00%/-0.03/0.00],
871990006,2134767570,2025-06-05 08:43:47,1749113027961,0,1,0,2134705139,6,0.02,3375.064,0.0,0.0,-8.85,0.0,XAUUSDm,[so 0.00%/-0.03/0.00],
871990015,2134767706,2025-06-05 08:43:47,1749113027969,0,1,0,2134706556,6,0.02,3375.187,0.0,0.0,-7.3,0.0,XAUUSDm,[so 0.00%/-1.01/0.00],
871990018,2134767712,2025-06-05 08:43:47,1749113027972,0,1,0,2134705401,6,0.02,3375.187,0.0,0.0,-5.57,0.0,XAUUSDm,[so 0.00%/-1.01/0.00],
871990025,2134767714,2025-06-05 08:43:47,1749113027973,0,1,0,2134705982,6,0.02,3375.187,0.0,0.0,-3.57,0.0,XAUUSDm,[so 0.00%/-1.01/0.00],
871990031,2134767719,2025-06-05 08:43:47,1749113027974,0,1,0,2134756400,6,0.01,3375.187,0.0,0.0,-2.54,0.0,XAUUSDm,[so 0.00%/-1.01/0.00],
871990035,2134767724,2025-06-05 08:43:47,1749113027975,0,1,0,2134751269,6,0.01,3375.187,0.0,0.0,-2.37,0.0,XAUUSDm,[so 0.00%/-1.01/0.00],
883243021,2146120871,2025-06-13 07:05:08,1749798308979,0,0,0,2146120871,0,0.02,3411.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883243865,2146119483,2025-06-13 07:05:21,1749798321818,0,0,0,2146119483,0,0.02,3410.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883251571,2146122563,2025-06-13 07:08:56,1749798536698,0,0,0,2146122563,0,0.02,3409.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883254240,2146120051,2025-06-13 07:10:09,1749798609874,0,0,0,2146120051,0,0.02,3408.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883256828,2146155298,2025-06-13 07:11:12,1749798672540,0,0,0,2146155298,1,0.02,3410.666,0.0,0.0,0.0,0.0,XAUUSDm,,
883338172,2146237076,2025-06-13 08:11:51,1749802311047,0,0,0,2146237076,1,0.02,3417.873,0.0,0.0,0.0,0.0,XAUUSDm,,
883338270,2146237173,2025-06-13 08:11:56,1749802316800,0,0,0,2146237173,1,0.02,3417.607,0.0,0.0,0.0,0.0,XAUUSDm,,
883432959,2146334835,2025-06-13 09:24:35,1749806675889,0,0,0,2146334835,1,0.02,3422.159,0.0,0.0,0.0,0.0,XAUUSDm,,
883443014,2146335185,2025-06-13 09:30:42,1749807042858,0,0,0,2146335185,0,0.02,3421.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883505527,2146407187,2025-06-13 10:10:46,1749809446912,0,0,0,2146407187,1,0.02,3423.765,0.0,0.0,0.0,0.0,XAUUSDm,,
883506300,2146394801,2025-06-13 10:11:07,1749809467658,0,0,0,2146394801,0,0.02,3422.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883514454,0,2025-06-13 10:14:04,1749809644335,1,1,0,2146120051,4,0.02,3419.4,0.0,0.0,21.2,0.0,XAUUSDm,[sl 3419.40000],proactive
883514456,0,2025-06-13 10:14:04,1749809644335,1,1,0,2146119483,4,0.02,3419.4,0.0,0.0,17.2,0.0,XAUUSDm,[sl 3419.40000],proactive
883514457,0,2025-06-13 10:14:04,1749809644335,1,1,0,2146334835,4,0.02,3419.4,0.0,0.0,-5.52,0.0,XAUUSDm,[sl 3419.40000],proactive
883514458,0,2025-06-13 10:14:04,1749809644335,1,1,0,2146122563,4,0.02,3419.4,0.0,0.0,19.2,0.0,XAUUSDm,[sl 3419.40000],proactive
883514459,0,2025-06-13 10:14:04,1749809644336,1,1,0,2146394801,4,0.02,3419.4,0.0,0.0,-6.8,0.0,XAUUSDm,[sl 3419.40000],proactive
883514461,0,2025-06-13 10:14:04,1749809644339,1,1,0,2146407187,4,0.02,3419.4,0.0,0.0,-8.73,0.0,XAUUSDm,[sl 3419.40000],proactive
883514462,2146415858,2025-06-13 10:14:04,1749809644339,1,1,0,2146237173,4,0.02,3419.4,0.0,0.0,3.59,0.0,XAUUSDm,[sl 3419.400],
883514463,2146415860,2025-06-13 10:14:04,1749809644339,1,1,0,2146335185,4,0.02,3419.4,0.0,0.0,-4.0,0.0,XAUUSDm,[sl 3419.400],
883514464,0,2025-06-13 10:14:04,1749809644342,1,1,0,2146237076,4,0.02,3419.4,0.0,0.0,3.05,0.0,XAUUSDm,[sl 3419.40000],proactive
883514465,0,2025-06-13 10:14:04,1749809644343,1,1,0,2146120871,4,0.02,3419.4,0.0,0.0,15.2,0.0,XAUUSDm,[sl 3419.40000],proactive
883514466,2146415856,2025-06-13 10:14:04,1749809644343,1,1,0,2146155298,4,0.02,3419.4,0.0,0.0,17.47,0.0,XAUUSDm,[sl 3419.400],
883559575,2146460791,2025-06-13 10:30:39,1749810639148,0,0,0,2146460791,1,0.02,3422.87,0.0,0.0,0.0,0.0,XAUUSDm,,
883563516,2146464679,2025-06-13 10:32:13,1749810733818,0,0,0,2146464679,1,0.02,3423.123,0.0,0.0,0.0,0.0,XAUUSDm,,
883565474,2146461232,2025-06-13 10:32:54,1749810774417,0,0,0,2146461232,0,0.02,3421.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883566112,2146461806,2025-06-13 10:33:02,1749810782218,0,0,0,2146461806,0,0.02,3420.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883568923,2146461016,2025-06-13 10:34:03,1749810843967,0,0,0,2146461016,0,0.02,3419.784,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
883570881,2146471907,2025-06-13 10:34:20,1749810860311,0,0,0,2146471907,1,0.02,3418.715,0.0,0.0,0.0,0.0,XAUUSDm,,
883574278,0,2025-06-13 10:35:40,1749810940038,1,1,0,2146471907,4,0.02,3416.4,0.0,0.0,-4.63,0.0,XAUUSDm,[sl 3416.40000],proactive
883574279,0,2025-06-13 10:35:40,1749810940041,1,1,0,2146460791,4,0.02,3416.4,0.0,0.0,-12.94,0.0,XAUUSDm,[sl 3416.40000],proactive
883574280,0,2025-06-13 10:35:40,1749810940041,1,1,0,2146461016,4,0.02,3416.4,0.0,0.0,-6.77,0.0,XAUUSDm,[sl 3416.40000],proactive
883574282,0,2025-06-13 10:35:40,1749810940041,1,1,0,2146464679,4,0.02,3416.4,0.0,0.0,-13.45,0.0,XAUUSDm,[sl 3416.40000],proactive
883575835,2146476860,2025-06-13 10:35:54,1749810954969,1,1,0,2146461232,1,0.02,3415.444,0.0,0.0,-12.71,0.0,XAUUSDm,,
883576014,2146477047,2025-06-13 10:35:58,1749810958546,1,1,0,2146461806,1,0.02,3415.4590000000003,0.0,0.0,-10.68,0.0,XAUUSDm,,
883948247,2146855812,2025-06-13 13:33:17,1749821597792,1,0,0,2146855812,1,0.02,3441.308,0.0,0.0,0.0,0.0,XAUUSDm,,
883949756,2146857332,2025-06-13 13:33:45,1749821625710,1,0,0,2146857332,1,0.02,3440.9970000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
883950777,2146858346,2025-06-13 13:34:04,1749821644469,1,0,0,2146858346,1,0.02,3442.293,0.0,0.0,0.0,0.0,XAUUSDm,,
883952658,2146860309,2025-06-13 13:35:06,1749821706265,1,0,0,2146860309,1,0.02,3442.033,0.0,0.0,0.0,0.0,XAUUSDm,,
883955220,2146862763,2025-06-13 13:35:31,1749821731471,1,0,0,2146862763,1,0.02,3444.472,0.0,0.0,0.0,0.0,XAUUSDm,,
883982549,2146890270,2025-06-13 13:44:17,1749822257970,1,0,0,2146890270,1,0.02,3442.799,0.0,0.0,0.0,0.0,XAUUSDm,,
884034087,2146950584,2025-06-13 14:05:10,1749823510892,0,1,0,2146858346,4,0.02,3435.937,0.0,0.0,12.72,0.0,XAUUSDm,[sl 3435.800],
884034718,2146951227,2025-06-13 14:05:23,1749823523013,1,0,0,2146951227,1,0.02,3435.655,0.0,0.0,0.0,0.0,XAUUSDm,,
884035772,2146952297,2025-06-13 14:05:41,1749823541897,1,0,0,2146952297,1,0.02,3436.509,0.0,0.0,0.0,0.0,XAUUSDm,,
884102031,0,2025-06-13 14:25:16,1749824716466,0,1,0,2146862763,4,0.02,3432.8,0.0,0.0,23.34,0.0,XAUUSDm,[sl 3432.80000],proactive
884102032,0,2025-06-13 14:25:16,1749824716466,0,1,0,2146860309,4,0.02,3432.8,0.0,0.0,18.47,0.0,XAUUSDm,[sl 3432.80000],proactive
884102033,0,2025-06-13 14:25:16,1749824716469,0,1,0,2146890270,4,0.02,3432.8,0.0,0.0,20.0,0.0,XAUUSDm,[sl 3432.80000],proactive
884102034,2147018009,2025-06-13 14:25:16,1749824716469,0,1,0,2146952297,4,0.02,3432.8,0.0,0.0,7.42,0.0,XAUUSDm,[sl 3432.800],
884102035,0,2025-06-13 14:25:16,1749824716470,0,1,0,2146857332,4,0.02,3432.8,0.0,0.0,16.39,0.0,XAUUSDm,[sl 3432.80000],proactive
884102036,2147018008,2025-06-13 14:25:16,1749824716470,0,1,0,2146951227,4,0.02,3432.8,0.0,0.0,5.71,0.0,XAUUSDm,[sl 3432.800],
884102037,0,2025-06-13 14:25:16,1749824716470,0,1,0,2146855812,4,0.02,3432.8,0.0,0.0,17.02,0.0,XAUUSDm,[sl 3432.80000],proactive
884115378,2147031202,2025-06-13 14:30:19,1749825019803,1,0,0,2147031202,1,0.02,3435.304,0.0,0.0,0.0,0.0,XAUUSDm,,
884116275,2147031993,2025-06-13 14:30:45,1749825045868,1,0,0,2147031993,0,0.02,3435.8,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
884117417,2147033275,2025-06-13 14:31:03,1749825063290,1,0,0,2147033275,1,0.02,3435.8720000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
884120239,2147036198,2025-06-13 14:32:24,1749825144177,1,0,0,2147036198,1,0.02,3435.107,0.0,0.0,0.0,0.0,XAUUSDm,,
884130618,2147046598,2025-06-13 14:37:51,1749825471773,1,0,0,2147046598,1,0.02,3434.707,0.0,0.0,0.0,0.0,XAUUSDm,,
884148849,0,2025-06-13 14:46:44,1749826004413,0,1,0,2147036198,4,0.02,3438.8,0.0,0.0,-7.39,0.0,XAUUSDm,[sl 3438.80000],proactive
884148850,0,2025-06-13 14:46:44,1749826004413,0,1,0,2147031993,4,0.02,3438.8,0.0,0.0,-6.0,0.0,XAUUSDm,[sl 3438.80000],proactive
884148851,0,2025-06-13 14:46:44,1749826004413,0,1,0,2147031202,4,0.02,3438.8,0.0,0.0,-6.99,0.0,XAUUSDm,[sl 3438.80000],proactive
884148852,0,2025-06-13 14:46:44,1749826004413,0,1,0,2147046598,4,0.02,3438.8,0.0,0.0,-8.19,0.0,XAUUSDm,[sl 3438.80000],proactive
884148853,0,2025-06-13 14:46:44,1749826004413,0,1,0,2147033275,4,0.02,3438.8,0.0,0.0,-5.86,0.0,XAUUSDm,[sl 3438.80000],proactive
884243452,2147158264,2025-06-13 15:22:40,1749828160112,1,0,0,2147158264,1,0.02,3427.773,0.0,0.0,0.0,0.0,XAUUSDm,,
884243584,2147158389,2025-06-13 15:22:44,1749828164442,1,0,0,2147158389,1,0.02,3428.254,0.0,0.0,0.0,0.0,XAUUSDm,,
884253591,2147158813,2025-06-13 15:28:10,1749828490218,1,0,0,2147158813,0,0.02,3429.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
884372551,2147159240,2025-06-13 16:39:13,1749832753388,1,0,0,2147159240,0,0.02,3430.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
884388812,2147302349,2025-06-13 16:49:22,1749833362989,0,1,0,2147159240,1,0.02,3429.08,0.0,0.0,2.64,0.0,XAUUSDm,,
884388850,2147302389,2025-06-13 16:49:27,1749833367109,0,1,0,2147158813,1,0.02,3429.125,0.0,0.0,0.55,0.0,XAUUSDm,,
884388899,2147302440,2025-06-13 16:49:33,1749833373119,0,1,0,2147158389,1,0.02,3429.06,0.0,0.0,-1.6099999999999999,0.0,XAUUSDm,,
884389015,2147302552,2025-06-13 16:49:40,1749833380690,0,1,0,2147158264,1,0.02,3428.605,0.0,0.0,-1.6600000000000001,0.0,XAUUSDm,,
885531145,2148492309,2025-06-16 02:39:30,1750041570222,1,0,0,2148492309,1,0.02,3441.166,0.0,0.0,0.0,0.0,XAUUSDm,,
885531928,2148493115,2025-06-16 02:39:45,1750041585594,1,0,0,2148493115,1,0.02,3441.85,0.0,0.0,0.0,0.0,XAUUSDm,,
885534914,2148496089,2025-06-16 02:43:41,1750041821658,1,0,0,2148496089,1,0.02,3442.525,0.0,0.0,0.0,0.0,XAUUSDm,,
885535269,2148493004,2025-06-16 02:44:17,1750041857429,1,0,0,2148493004,0,0.02,3443.4,0.0,0.0,0.0,0.0,XAUUSDm,,proactive
885544998,2148506208,2025-06-16 02:55:21,1750042521396,1,0,0,2148506208,1,0.02,3441.4990000000003,0.0,0.0,0.0,0.0,XAUUSDm,,
885827794,0,2025-06-16 06:15:06,1750054506619,0,1,0,2148496089,4,0.02,3419.8,0.0,0.0,45.45,0.0,XAUUSDm,[sl 3419.80000],proactive
885827795,0,2025-06-16 06:15:06,1750054506619,0,1,0,2148506208,4,0.02,3419.8,0.0,0.0,43.4,0.0,XAUUSDm,[sl 3419.80000],proactive
885827796,0,2025-06-16 06:15:06,1750054506619,0,1,0,2148493115,4,0.02,3419.8,0.0,0.0,44.1,0.0,XAUUSDm,[sl 3419.80000],proactive
885827798,0,2025-06-16 06:15:06,1750054506623,0,1,0,2148493004,4,0.02,3419.8,0.0,0.0,47.2,0.0,XAUUSDm,[sl 3419.80000],proactive
885827799,0,2025-06-16 06:15:06,1750054506623,0,1,0,2148492309,4,0.02,3419.8,0.0,0.0,42.73,0.0,XAUUSDm,[sl 3419.80000],proactive
885950845,2148907885,2025-06-16 07:14:19,1750058059175,0,0,0,2148907885,1,0.02,3410.764,0.0,0.0,0.0,0.0,XAUUSDm,,
885951298,2148908347,2025-06-16 07:14:28,1750058068976,0,0,0,2148908347,1,0.02,3410.861,0.0,0.0,0.0,0.0,XAUUSDm,,
885952061,2148909153,2025-06-16 07:14:55,1750058095506,0,0,0,2148909153,1,0.02,3411.011,0.0,0.0,0.0,0.0,XAUUSDm,,
